"","region","category","language","type","count"
"3190","Calgary","Non-Official & Non-Aboriginal languages","Ukrainian","most_at_home",790
"3191","Calgary","Non-Official & Non-Aboriginal languages","Ukrainian","most_at_work",20
"3192","Calgary","Non-Official & Non-Aboriginal languages","Ukrainian","lang_known",4770
"3193","Edmonton","Non-Official & Non-Aboriginal languages","Ukrainian","mother_tongue",11765
"3194","Edmonton","Non-Official & Non-Aboriginal languages","Ukrainian","most_at_home",2400
"3195","Edmonton","Non-Official & Non-Aboriginal languages","Ukrainian","most_at_work",70
"3196","Edmonton","Non-Official & Non-Aboriginal languages","Ukrainian","lang_known",14420
"3197","Vancouver","Non-Official & Non-Aboriginal languages","Ukrainian","mother_tongue",3990
"3198","Vancouver","Non-Official & Non-Aboriginal languages","Ukrainian","most_at_home",1010
"3199","Vancouver","Non-Official & Non-Aboriginal languages","Ukrainian","most_at_work",20
"3200","Vancouver","Non-Official & Non-Aboriginal languages","Ukrainian","lang_known",5960
"3201","Toronto","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","mother_tongue",0
"3202","Toronto","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_home",0
"3203","Toronto","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_work",0
"3204","Toronto","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","lang_known",0
"3205","Calgary","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","mother_tongue",0
"3206","Calgary","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_home",5
"3207","Calgary","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_work",0
"3208","Calgary","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","lang_known",0
"3209","Edmonton","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","mother_tongue",0
"3210","Edmonton","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_home",0
"3211","Edmonton","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_work",0
"3212","Edmonton","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","lang_known",0
"3213","Vancouver","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","mother_tongue",0
"3214","Vancouver","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_home",0
"3215","Vancouver","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","most_at_work",0
"3216","Vancouver","Non-Official & Non-Aboriginal languages","Uralic languages, n.i.e.","lang_known",0
"3217","Toronto","Non-Official & Non-Aboriginal languages","Urdu","mother_tongue",128845
"3218","Toronto","Non-Official & Non-Aboriginal languages","Urdu","most_at_home",78105
"3219","Toronto","Non-Official & Non-Aboriginal languages","Urdu","most_at_work",985
"3220","Toronto","Non-Official & Non-Aboriginal languages","Urdu","lang_known",194395
"3221","Calgary","Non-Official & Non-Aboriginal languages","Urdu","mother_tongue",16930
"3222","Calgary","Non-Official & Non-Aboriginal languages","Urdu","most_at_home",11060
"3223","Calgary","Non-Official & Non-Aboriginal languages","Urdu","most_at_work",105
"3224","Calgary","Non-Official & Non-Aboriginal languages","Urdu","lang_known",26025
"3225","Edmonton","Non-Official & Non-Aboriginal languages","Urdu","mother_tongue",8140
"3226","Edmonton","Non-Official & Non-Aboriginal languages","Urdu","most_at_home",5095
"3227","Edmonton","Non-Official & Non-Aboriginal languages","Urdu","most_at_work",45
"3228","Edmonton","Non-Official & Non-Aboriginal languages","Urdu","lang_known",12280
"3229","Vancouver","Non-Official & Non-Aboriginal languages","Urdu","mother_tongue",8875
"3230","Vancouver","Non-Official & Non-Aboriginal languages","Urdu","most_at_home",5170
"3231","Vancouver","Non-Official & Non-Aboriginal languages","Urdu","most_at_work",40
"3232","Vancouver","Non-Official & Non-Aboriginal languages","Urdu","lang_known",14615
"3233","Toronto","Non-Official & Non-Aboriginal languages","Uyghur","mother_tongue",385
"3234","Toronto","Non-Official & Non-Aboriginal languages","Uyghur","most_at_home",225
"3235","Toronto","Non-Official & Non-Aboriginal languages","Uyghur","most_at_work",0
"3236","Toronto","Non-Official & Non-Aboriginal languages","Uyghur","lang_known",490
"3237","Calgary","Non-Official & Non-Aboriginal languages","Uyghur","mother_tongue",60
"3238","Calgary","Non-Official & Non-Aboriginal languages","Uyghur","most_at_home",45
"3239","Calgary","Non-Official & Non-Aboriginal languages","Uyghur","most_at_work",0
"3240","Calgary","Non-Official & Non-Aboriginal languages","Uyghur","lang_known",130
"3241","Edmonton","Non-Official & Non-Aboriginal languages","Uyghur","mother_tongue",60
"3242","Edmonton","Non-Official & Non-Aboriginal languages","Uyghur","most_at_home",35
"3243","Edmonton","Non-Official & Non-Aboriginal languages","Uyghur","most_at_work",0
"3244","Edmonton","Non-Official & Non-Aboriginal languages","Uyghur","lang_known",145
"3245","Vancouver","Non-Official & Non-Aboriginal languages","Uyghur","mother_tongue",170
"3246","Vancouver","Non-Official & Non-Aboriginal languages","Uyghur","most_at_home",100
"3247","Vancouver","Non-Official & Non-Aboriginal languages","Uyghur","most_at_work",10
"3248","Vancouver","Non-Official & Non-Aboriginal languages","Uyghur","lang_known",105
"3249","Toronto","Non-Official & Non-Aboriginal languages","Uzbek","mother_tongue",595
"3250","Toronto","Non-Official & Non-Aboriginal languages","Uzbek","most_at_home",315
"3251","Toronto","Non-Official & Non-Aboriginal languages","Uzbek","most_at_work",0
"3252","Toronto","Non-Official & Non-Aboriginal languages","Uzbek","lang_known",810
"3253","Calgary","Non-Official & Non-Aboriginal languages","Uzbek","mother_tongue",75
"3254","Calgary","Non-Official & Non-Aboriginal languages","Uzbek","most_at_home",55
"3255","Calgary","Non-Official & Non-Aboriginal languages","Uzbek","most_at_work",0
"3256","Calgary","Non-Official & Non-Aboriginal languages","Uzbek","lang_known",245
"3257","Edmonton","Non-Official & Non-Aboriginal languages","Uzbek","mother_tongue",110
"3258","Edmonton","Non-Official & Non-Aboriginal languages","Uzbek","most_at_home",70
"3259","Edmonton","Non-Official & Non-Aboriginal languages","Uzbek","most_at_work",10
"3260","Edmonton","Non-Official & Non-Aboriginal languages","Uzbek","lang_known",145
"3261","Vancouver","Non-Official & Non-Aboriginal languages","Uzbek","mother_tongue",100
"3262","Vancouver","Non-Official & Non-Aboriginal languages","Uzbek","most_at_home",40
"3263","Vancouver","Non-Official & Non-Aboriginal languages","Uzbek","most_at_work",0
"3264","Vancouver","Non-Official & Non-Aboriginal languages","Uzbek","lang_known",170
"3265","Toronto","Non-Official & Non-Aboriginal languages","Vietnamese","mother_tongue",48000
"3266","Toronto","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_home",31755
"3267","Toronto","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_work",1735
"3268","Toronto","Non-Official & Non-Aboriginal languages","Vietnamese","lang_known",62940
"3269","Calgary","Non-Official & Non-Aboriginal languages","Vietnamese","mother_tongue",13540
"3270","Calgary","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_home",8925
"3271","Calgary","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_work",835
"3272","Calgary","Non-Official & Non-Aboriginal languages","Vietnamese","lang_known",17345
"3273","Edmonton","Non-Official & Non-Aboriginal languages","Vietnamese","mother_tongue",8865
"3274","Edmonton","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_home",5860
"3275","Edmonton","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_work",410
"3276","Edmonton","Non-Official & Non-Aboriginal languages","Vietnamese","lang_known",11805
"3277","Vancouver","Non-Official & Non-Aboriginal languages","Vietnamese","mother_tongue",22955
"3278","Vancouver","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_home",14365
"3279","Vancouver","Non-Official & Non-Aboriginal languages","Vietnamese","most_at_work",1985
"3280","Vancouver","Non-Official & Non-Aboriginal languages","Vietnamese","lang_known",29015
"3281","Toronto","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","mother_tongue",280
"3282","Toronto","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_home",25
"3283","Toronto","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_work",10
"3284","Toronto","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","lang_known",260
"3285","Calgary","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","mother_tongue",105
"3286","Calgary","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_home",10
"3287","Calgary","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_work",0
"3288","Calgary","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","lang_known",125
"3289","Edmonton","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","mother_tongue",80
"3290","Edmonton","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_home",15
"3291","Edmonton","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_work",0
"3292","Edmonton","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","lang_known",85
"3293","Vancouver","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","mother_tongue",195
"3294","Vancouver","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_home",15
"3295","Vancouver","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","most_at_work",0
"3296","Vancouver","Non-Official & Non-Aboriginal languages","Vlaams (Flemish)","lang_known",225
"3297","Toronto","Aboriginal languages","Wakashan languages, n.i.e.","mother_tongue",0
"3298","Toronto","Aboriginal languages","Wakashan languages, n.i.e.","most_at_home",0
"3299","Toronto","Aboriginal languages","Wakashan languages, n.i.e.","most_at_work",0
"3300","Toronto","Aboriginal languages","Wakashan languages, n.i.e.","lang_known",0
"3301","Calgary","Aboriginal languages","Wakashan languages, n.i.e.","mother_tongue",0
"3302","Calgary","Aboriginal languages","Wakashan languages, n.i.e.","most_at_home",0
"3303","Calgary","Aboriginal languages","Wakashan languages, n.i.e.","most_at_work",0
"3304","Calgary","Aboriginal languages","Wakashan languages, n.i.e.","lang_known",0
"3305","Edmonton","Aboriginal languages","Wakashan languages, n.i.e.","mother_tongue",0
"3306","Edmonton","Aboriginal languages","Wakashan languages, n.i.e.","most_at_home",0
"3307","Edmonton","Aboriginal languages","Wakashan languages, n.i.e.","most_at_work",0
"3308","Edmonton","Aboriginal languages","Wakashan languages, n.i.e.","lang_known",0
"3309","Vancouver","Aboriginal languages","Wakashan languages, n.i.e.","mother_tongue",0
"3310","Vancouver","Aboriginal languages","Wakashan languages, n.i.e.","most_at_home",0
"3311","Vancouver","Aboriginal languages","Wakashan languages, n.i.e.","most_at_work",0
"3312","Vancouver","Aboriginal languages","Wakashan languages, n.i.e.","lang_known",0
"3313","Toronto","Non-Official & Non-Aboriginal languages","Waray-Waray","mother_tongue",310
"3314","Toronto","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_home",75
"3315","Toronto","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_work",0
"3316","Toronto","Non-Official & Non-Aboriginal languages","Waray-Waray","lang_known",320
"3317","Calgary","Non-Official & Non-Aboriginal languages","Waray-Waray","mother_tongue",150
"3318","Calgary","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_home",50
"3319","Calgary","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_work",0
"3320","Calgary","Non-Official & Non-Aboriginal languages","Waray-Waray","lang_known",195
"3321","Edmonton","Non-Official & Non-Aboriginal languages","Waray-Waray","mother_tongue",70
"3322","Edmonton","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_home",10
"3323","Edmonton","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_work",0
"3324","Edmonton","Non-Official & Non-Aboriginal languages","Waray-Waray","lang_known",100
"3325","Vancouver","Non-Official & Non-Aboriginal languages","Waray-Waray","mother_tongue",180
"3326","Vancouver","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_home",60
"3327","Vancouver","Non-Official & Non-Aboriginal languages","Waray-Waray","most_at_work",0
"3328","Vancouver","Non-Official & Non-Aboriginal languages","Waray-Waray","lang_known",275
"3329","Toronto","Non-Official & Non-Aboriginal languages","Welsh","mother_tongue",150
"3330","Toronto","Non-Official & Non-Aboriginal languages","Welsh","most_at_home",15
"3331","Toronto","Non-Official & Non-Aboriginal languages","Welsh","most_at_work",0
"3332","Toronto","Non-Official & Non-Aboriginal languages","Welsh","lang_known",235
"3333","Calgary","Non-Official & Non-Aboriginal languages","Welsh","mother_tongue",65
"3334","Calgary","Non-Official & Non-Aboriginal languages","Welsh","most_at_home",5
"3335","Calgary","Non-Official & Non-Aboriginal languages","Welsh","most_at_work",0
"3336","Calgary","Non-Official & Non-Aboriginal languages","Welsh","lang_known",110
"3337","Edmonton","Non-Official & Non-Aboriginal languages","Welsh","mother_tongue",35
"3338","Edmonton","Non-Official & Non-Aboriginal languages","Welsh","most_at_home",0
"3339","Edmonton","Non-Official & Non-Aboriginal languages","Welsh","most_at_work",0
"3340","Edmonton","Non-Official & Non-Aboriginal languages","Welsh","lang_known",105
"3341","Vancouver","Non-Official & Non-Aboriginal languages","Welsh","mother_tongue",120
"3342","Vancouver","Non-Official & Non-Aboriginal languages","Welsh","most_at_home",20
"3343","Vancouver","Non-Official & Non-Aboriginal languages","Welsh","most_at_work",0
"3344","Vancouver","Non-Official & Non-Aboriginal languages","Welsh","lang_known",140
"3345","Toronto","Non-Official & Non-Aboriginal languages","Wolof","mother_tongue",165
"3346","Toronto","Non-Official & Non-Aboriginal languages","Wolof","most_at_home",75
"3347","Toronto","Non-Official & Non-Aboriginal languages","Wolof","most_at_work",0
"3348","Toronto","Non-Official & Non-Aboriginal languages","Wolof","lang_known",415
"3349","Calgary","Non-Official & Non-Aboriginal languages","Wolof","mother_tongue",120
"3350","Calgary","Non-Official & Non-Aboriginal languages","Wolof","most_at_home",65
"3351","Calgary","Non-Official & Non-Aboriginal languages","Wolof","most_at_work",0
"3352","Calgary","Non-Official & Non-Aboriginal languages","Wolof","lang_known",330
"3353","Edmonton","Non-Official & Non-Aboriginal languages","Wolof","mother_tongue",130
"3354","Edmonton","Non-Official & Non-Aboriginal languages","Wolof","most_at_home",90
"3355","Edmonton","Non-Official & Non-Aboriginal languages","Wolof","most_at_work",10
"3356","Edmonton","Non-Official & Non-Aboriginal languages","Wolof","lang_known",225
"3357","Vancouver","Non-Official & Non-Aboriginal languages","Wolof","mother_tongue",30
"3358","Vancouver","Non-Official & Non-Aboriginal languages","Wolof","most_at_home",5
"3359","Vancouver","Non-Official & Non-Aboriginal languages","Wolof","most_at_work",0
"3360","Vancouver","Non-Official & Non-Aboriginal languages","Wolof","lang_known",25
"3361","Toronto","Aboriginal languages","Woods Cree","mother_tongue",5
"3362","Toronto","Aboriginal languages","Woods Cree","most_at_home",0
